code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US..DJUSMR,Dow Jones U.S. Mortgage REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213384,False,N/A,False,,N/A
US..DJUSMS,Dow Jones U.S. Medical Supplies Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213385,False,N/A,False,,N/A
US..DJUSMT,Dow Jones U.S. Marine Transportation Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213386,False,N/A,False,,N/A
US..DJUSMU,Dow Jones U.S. Multiutilities Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213387,False,N/A,False,,N/A
US..DJUSNC,Dow Jones U.S. Consumer Goods Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213388,False,N/A,False,,N/A
US..DJUSNF,Dow Jones U.S. Nonferrous Metals Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213389,False,N/A,False,,N/A
US..DJUSNG,Dow Jones U.S. Personal & Household Goods Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213390,False,N/A,False,,N/A
US..DJUSNS,Dow Jones U.S. Internet Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213391,False,N/A,False,,N/A
US..DJUSOE,Dow Jones U.S. Electronic Office Equipment Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213392,False,N/A,False,,N/A
US..DJUSOG,Dow Jones U.S. Oil & Gas Producers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213393,False,N/A,False,,N/A
US..DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213394,False,N/A,False,,N/A
US..DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213395,False,N/A,False,,N/A
US..DJUSOQ,Dow Jones U.S. Oil Equipment Services & Distribution Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213396,False,N/A,False,,N/A
US..DJUSOS,Dow Jones U.S. Exploration & Production Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213397,False,N/A,False,,N/A
US..DJUSPB,Dow Jones U.S. Publishing Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213398,False,N/A,False,,N/A
US..DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213399,False,N/A,False,,N/A
US..DJUSPG,Dow Jones U.S. Personal Goods Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213400,False,N/A,False,,N/A
US..DJUSPL,Dow Jones U.S. Pipelines Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213401,False,N/A,False,,N/A
US..DJUSPM,Dow Jones U.S. Gold Mining Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213402,False,N/A,False,,N/A
US..DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213403,False,N/A,False,,N/A
US..DJUSPP,Dow Jones U.S. Paper Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213404,False,N/A,False,,N/A
US..DJUSPR,Dow Jones U.S. Pharmaceuticals Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213405,False,N/A,False,,N/A
US..DJUSRA,Dow Jones U.S. Apparel Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213407,False,N/A,False,,N/A
US..DJUSRB,Dow Jones U.S. Broadline Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213408,False,N/A,False,,N/A
US..DJUSRD,Dow Jones U.S. Drug Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213409,False,N/A,False,,N/A
US..DJUSRE,Dow Jones U.S. Real Estate Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213410,False,N/A,False,,N/A
US..DJUSRH,Dow Jones U.S. Real Estate Investment & Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213411,False,N/A,False,,N/A
US..DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213412,False,N/A,False,,N/A
US..DJUSRL,Dow Jones U.S. Retail REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213413,False,N/A,False,,N/A
US..DJUSRN,Dow Jones U.S. Residential REITs Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213414,False,N/A,False,,N/A
US..DJUSRP,Dow Jones U.S. Recreational Products Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213415,False,N/A,False,,N/A
US..DJUSRQ,Dow Jones U.S. Recreational Services Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213416,False,N/A,False,,N/A
US..DJUSRR,Dow Jones U.S. Railroads Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213417,False,N/A,False,,N/A
US..DJUSRS,Dow Jones U.S. Specialty Retailers Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213418,False,N/A,False,,N/A
US..DJUSRT,Dow Jones U.S. Retail Index,0,IDX,N/A,,N/A,,N/A,N/A,1970-01-01,213419,False,N/A,False,,N/A
