code,is_long_permit,is_short_permit,short_pool_remain,short_fee_rate,alert_long_ratio,alert_short_ratio,im_long_ratio,im_short_ratio,mcm_long_ratio,mcm_short_ratio,mm_long_ratio,mm_short_ratio
US.AHIX,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFGB,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AFOM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGCC,False,True,775400.0,35.5056,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.AFFS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGRPY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFSIN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGM.PRC,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGRED,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFG,True,True,316100.0,3.0,50.0,78.0,50.0,80.0,50.0,76.7,40.0,70.0
US.AFIIQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFL,True,True,1299200.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.AGIL,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGM,True,False,0.0,0.0,78.0,187.0,80.0,190.0,76.7,185.0,70.0,175.0
US.AFTWS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGEN,False,True,133000.0,3.0,100.0,217.0,100.0,220.00000000000003,100.0,215.0,100.0,204.99999999999997
US.AGM.PRG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGM.PRH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGYP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFJKU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AFRI,False,False,0.0,0.0,100.0,57.56575,100.0,60.0,100.0,56.5225,100.0,46.089999999999996
US.AGCO,True,True,389000.0,3.0,55.00000000000001,88.0,55.00000000000001,90.0,55.00000000000001,86.7,45.0,80.0
US.AHACU,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AHFD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFGD,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AFHIQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGESY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGM.A,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AFGVY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFINP,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AHCO,True,True,496700.0,3.0,78.0,117.0,80.0,120.0,76.7,114.99999999999999,70.0,105.0
US.AGOL,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHL,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGIG,False,False,0.0,0.0,100.0,125.63,100.0,125.63,100.0,125.63,100.0,125.63
US.AGMRD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGPYY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGAE,False,False,0.0,0.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,290.0
US.AFNDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AFYG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AGH,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AGM.PRE,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AGNCM,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AGPU,False,False,0.0,0.0,100.0,68.97,100.0,68.97,100.0,68.97,100.0,68.97
US.AIIA.RT,False,False,0.0,0.0,100.0,925.93,100.0,925.93,100.0,925.93,100.0,925.93
US.AILIH,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIUG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIM,False,False,0.0,0.0,100.0,198.42,100.0,198.42,100.0,198.42,100.0,198.42
US.AISP,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AJSCY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHR,False,True,441600.0,3.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
US.AILLO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AITX,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIXN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIIXY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIG,True,True,3456100.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.AILIN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIMD,False,False,0.0,0.0,100.0,147.06,100.0,147.06,100.0,147.06,100.0,147.06
US.AIN,True,True,109900.0,3.0,80.0,100.0,80.0,100.0,80.0,100.0,70.0,90.0
US.AIRI,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIU,False,False,0.0,0.0,100.0,409.84,100.0,409.84,100.0,409.84,100.0,409.84
US.AIOT,False,False,0.0,0.0,100.0,93.46,100.0,93.46,100.0,93.46,100.0,93.46
US.AHL.PRD,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AHRO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIGO,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIMAU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AICLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AILLI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIRJ,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AHT,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIAGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AILLN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIW,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIXI,False,False,0.0,0.0,100.0,605.33,100.0,605.33,100.0,605.33,100.0,605.33
US.AJOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIDG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIIA,False,False,0.0,0.0,100.0,58.30425,100.0,60.0,100.0,57.5775,100.0,50.31
US.AIR,True,False,0.0,0.0,87.0,100.0,90.0,100.0,85.0,100.0,75.0,90.0
US.AIT,True,True,232800.0,3.0,65.0,68.0,65.0,70.0,65.0,66.7,55.00000000000001,60.0
US.AIRT,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIFLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIIAU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIJTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AILIM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHPIQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIIO,False,False,0.0,0.0,100.0,827.82,100.0,827.82,100.0,827.82,100.0,827.82
US.AIMT,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIBBR,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AITR,False,False,0.0,0.0,100.0,57.4555,100.0,60.0,100.0,56.364999999999995,100.0,45.46
US.AIZ,True,True,493900.0,3.0,47.0,67.0,50.0,70.0,45.0,65.0,35.0,55.00000000000001
US.AITUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIZN,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AJAX.U,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AHPA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AHT.PRI,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AII,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AILIO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIRS,False,False,0.0,0.0,100.0,126.91,100.0,126.91,100.0,126.91,100.0,126.91
US.AIAD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIEV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIRTP,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AITRR,False,False,0.0,0.0,100.0,1666.6699999999998,100.0,1666.6699999999998,100.0,1666.6699999999998,100.0,1666.6699999999998
US.AHL.PRF,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AHT.PRF,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIMV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIBT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIMH,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AJYG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHT.PRG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIFU,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIP,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIPG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AI,True,True,979200.0,3.0,80.0,87.0,80.0,90.0,80.0,85.0,70.0,75.0
US.AIBGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AJINY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AITRU,False,False,0.0,0.0,100.0,57.28575,100.0,60.0,100.0,56.122499999999995,100.0,44.49
US.AHL.PRE,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIG.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIHS,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIPUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIIA.U,False,False,0.0,0.0,100.0,58.096000000000004,100.0,60.0,100.0,57.28,100.0,49.120000000000005
US.AIRO,False,False,0.0,0.0,100.0,61.35,100.0,61.35,100.0,61.35,100.0,61.35
US.AJG,True,True,957400.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.AISSD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHL.PRC,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AHMA,False,False,0.0,0.0,100.0,91.25,100.0,91.25,100.0,91.25,100.0,91.25
US.AILLP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIRG,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AIQUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIRE,False,False,0.0,0.0,100.0,576.04,100.0,576.04,100.0,576.04,100.0,576.04
US.AHT.PRH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIRYY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIXC,False,False,0.0,0.0,100.0,110.13999999999999,100.0,110.13999999999999,100.0,110.13999999999999,100.0,110.13999999999999
US.AIAPD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIBBU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AILLM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIMBU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AIMI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIFF,False,False,0.0,0.0,100.0,267.38,100.0,267.38,100.0,267.38,100.0,267.38
US.AIKO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AIXTF,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AHT.PRD,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AILEQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AILIP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKCLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALGM,True,True,833700.0,3.0,67.0,87.0,70.0,90.0,65.0,85.0,55.00000000000001,75.0
US.ALMS,False,False,0.0,0.0,100.0,58.356750000000005,100.0,60.0,100.0,57.652499999999996,100.0,50.61
US.ALCE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALFRY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALCTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALDX,False,False,0.0,0.0,100.0,237.0,100.0,240.0,100.0,235.0,100.0,225.0
US.ALHC,True,True,820000.0,3.0,90.0,100.0,90.0,100.0,90.0,100.0,80.0,90.0
US.ALOT,False,False,0.0,0.0,100.0,59.723499999999994,100.0,60.0,100.0,59.605,100.0,58.42
US.ALLR,False,False,0.0,0.0,100.0,247.52999999999997,100.0,247.52999999999997,100.0,247.52999999999997,100.0,247.52999999999997
US.ALDA,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALDFU,False,False,0.0,0.0,100.0,57.655,100.0,60.0,100.0,56.65,100.0,46.6
US.ALG,False,False,0.0,0.0,100.0,76.0,100.0,80.0,100.0,73.3,100.0,60.0
US.ALGS,False,False,0.0,0.0,100.0,59.09525,100.0,60.0,100.0,58.7075,100.0,54.83
US.ALDRD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALGN,True,True,466700.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.ALORY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALBT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.ALH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALHHD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALM,False,False,0.0,0.0,100.0,59.34374999999999,100.0,60.0,100.0,59.06249999999999,100.0,56.25
US.AKPPS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AL,True,True,450400.0,3.0,67.0,77.0,70.0,80.0,65.0,75.0,55.00000000000001,65.0
US.ALFUU,False,False,0.0,0.0,100.0,57.536,100.0,60.0,100.0,56.48,100.0,45.92
US.ALLT,False,False,0.0,0.0,100.0,58.4845,100.0,60.0,100.0,57.835,100.0,51.339999999999996
US.ALNT,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AKOM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALD,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALDS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALC,True,True,191500.0,3.0,48.0,77.0,50.0,80.0,46.7,75.0,40.0,65.0
US.ALKS,True,True,368400.0,3.0,68.0,187.0,70.0,190.0,66.7,185.0,60.0,175.0
US.ALL,True,True,1209700.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.AKBDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKTX,False,False,0.0,0.0,100.0,936.33,100.0,936.33,100.0,936.33,100.0,936.33
US.ALGGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKGSS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALEUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALCYU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALIZY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALB,True,True,501800.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.ALCO,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALIS,False,False,0.0,0.0,100.0,58.313,100.0,60.0,100.0,57.589999999999996,100.0,50.36000000000001
US.ALNPY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKOJS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKRYY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALIT,False,True,2092800.0,3.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
US.ALLY,True,True,1077600.0,3.0,60.0,88.0,60.0,90.0,60.0,86.7,50.0,80.0
US.ALOIS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALB.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALL.PRH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALOD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALOHA,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.ALF,False,False,0.0,0.0,100.0,57.71625,100.0,60.0,100.0,56.7375,100.0,46.949999999999996
US.ALIF,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALISR,False,False,0.0,0.0,100.0,564.3399999999999,100.0,564.3399999999999,100.0,564.3399999999999,100.0,564.3399999999999
US.ALISU,False,False,0.0,0.0,100.0,57.963,100.0,60.0,100.0,57.089999999999996,100.0,48.36
US.AKAM,True,True,1702200.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.AKAN,False,False,0.0,0.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,290.0
US.ALMRY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AL.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALID,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALMP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALFIQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALGT,True,True,54100.0,3.0,67.0,107.0,70.0,110.00000000000001,65.0,105.0,55.00000000000001,95.0
US.ALL.PRI,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AKA,False,False,0.0,0.0,100.0,57.369749999999996,100.0,60.0,100.0,56.24249999999999,100.0,44.97
US.AKBTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKO.B,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.ALCY,False,False,0.0,0.0,100.0,56.7415,100.0,60.0,100.0,55.345,100.0,41.38
US.ALFVY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALEC,False,False,0.0,0.0,100.0,206.99999999999997,100.0,210.0,100.0,204.99999999999997,100.0,195.0
US.ALPE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKBA,False,False,0.0,0.0,100.0,157.24,100.0,157.24,100.0,157.24,100.0,157.24
US.AKO.A,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.ALNY,True,True,574100.0,3.0,55.00000000000001,67.0,55.00000000000001,70.0,55.00000000000001,65.0,45.0,55.00000000000001
US.AKRXQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALEDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALK,True,True,374700.0,3.0,47.0,97.0,50.0,100.0,45.0,95.0,35.0,90.0
US.ALLE,True,True,127800.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.ALDF,False,False,0.0,0.0,100.0,57.84224999999999,100.0,60.0,100.0,56.9175,100.0,47.67
US.ALPIB,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKZOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALBKY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALKT,False,True,247400.0,3.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
US.ALL.PRB,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AKRBY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKTSQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALBY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALCUD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALAR,False,True,35600.0,12.7212,100.0,150.0,100.0,150.0,100.0,150.0,100.0,140.0
US.ALL.PRJ,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALLM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALPC,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALAB,True,True,544900.0,3.0,80.0,90.0,80.0,90.0,80.0,90.0,70.0,80.0
US.ALLO,True,True,336800.0,3.0,78.0,200.0,80.0,200.0,76.7,200.0,70.0,190.0
US.ALMU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALNAQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AKGDS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALBBY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALEH,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AMBQ,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.AMLM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMRRY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.ALPSQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMNP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMPG,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.AMGN,True,True,460700.0,3.0,43.0,56.99999999999999,45.0,60.0,41.699999999999996,55.00000000000001,35.0,45.0
US.AMGSU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.ALSN,True,True,428200.0,3.0,67.0,78.0,70.0,80.0,65.0,76.7,55.00000000000001,70.0
US.AMBUY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMDLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMFL,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.AMRC,True,True,260100.0,3.0,67.0,157.0,70.0,160.0,65.0,155.0,55.00000000000001,145.0
